x1,x2
0.46242286,0.71015266
0.46288119,0.68115364
0.46622776,0.65553328
0.45480772,0.63050663
0.43872964,0.60851414
0.41190474,0.57330612
0.41548327,0.54506065
0.40735137,0.52186452
0.39955175,0.50761114
0.38300926,0.49484151
0.34779771,0.46995502
0.36582872,0.48070895
0.38946372,0.49480655
0.40290329,0.50035279
0.41722462,0.51326794
0.43228689,0.51499881
0.41208935,0.51400891
0.39693877,0.50379328
0.40268822,0.48801305
0.42535223,0.47782075
0.44227795,0.46456211
0.45368149,0.44420066
0.50626688,0.3812815
0.5034725,0.37400848
0.50468408,0.36760227
0.50151559,0.35327541
0.48982988,0.33643749
0.47966816,0.32303083
0.46122702,0.31742129
0.44159751,0.32029276
0.43245899,0.3396226
0.42683736,0.35617247
0.40838432,0.36453118
0.39440205,0.36602694
0.33620435,0.36868349
0.35129253,0.37829083
0.37009747,0.38433039
0.38126628,0.39423588
0.37497139,0.40041154
0.34017486,0.39614717
0.29285563,0.38475048
0.24431747,0.37081361
0.21859621,0.35608245
0.21438219,0.34196526
0.21883466,0.33205283
0.22315654,0.32644366
0.22597833,0.37575302
0.21523452,0.3642475
0.20706879,0.35595562
0.20783873,0.3526398
0.21577331,0.34825177
0.24295421,0.3452226
0.26060955,0.33849096
0.27114271,0.33135151
0.28707859,0.32521416
0.32280794,0.32273368
0.38713371,0.32790185
0.46060308,0.33516889
0.543555,0.34601876
0.59458953,0.33158165
0.63026148,0.32510462
0.65328063,0.3197104
0.65931634,0.3165775
0.66761687,0.3167385
0.6639161,0.30571408
0.64711288,0.29422598
0.63406812,0.27859083
0.62432155,0.26232718
0.6090571,0.25297284
0.58562803,0.25500882
0.57141101,0.25218841
0.53773772,0.24787586
0.50429261,0.24586307
0.47729211,0.25084343
0.46031647,0.2533808
0.4470563,0.24811871
0.43353304,0.24626623
0.38741123,0.2444859
0.33903321,0.24210923
0.33599689,0.24716172
0.32199895,0.2455218
0.32555779,0.24149951
0.32235553,0.23602035
0.35114541,0.22196385
0.36845801,0.21593224
0.3786528,0.22065219
0.36827457,0.23736117
0.36354258,0.26485772
0.35317011,0.28080654
0.34787597,0.29910991
0.35020421,0.31125928
0.35159456,0.32608944
0.35631159,0.33501177
0.36513052,0.33992823
0.33856732,0.30492199
0.32405907,0.30141687
0.30526242,0.30036629
0.2962774,0.29859793
0.28957882,0.30103078
0.31231976,0.30385906
0.3468565,0.30513027
0.36099876,0.30303111
0.35724469,0.30250331
0.35191535,0.30880576
0.39020051,0.31547719
0.44323009,0.31964869
0.43379257,0.32680239
0.46558413,0.33107742
0.48062719,0.31755178
0.51098103,0.29793094
0.51206902,0.2808737
0.51751771,0.27099255
0.52219894,0.27056403
0.52042035,0.26178344
0.50143003,0.25524021
0.49094264,0.24833595
0.48792836,0.23803083
0.46625109,0.23174654
0.43235148,0.22203143
0.40544381,0.22644288
0.39354276,0.21657553
0.38492791,0.20621215
0.40768824,0.19902297
0.43297539,0.19920519
0.44817696,0.20862257
0.46280555,0.21368125
0.47551007,0.22008649
0.47016111,0.23394672
0.45895128,0.24399405
0.44895648,0.25701631
0.40420572,0.26089901
0.44373107,0.26593489
0.47988568,0.25877958
0.48863191,0.25201081
0.47123823,0.26243093
0.4359896,0.27596091
0.39799834,0.2998873
0.35107971,0.3220125
0.33614975,0.33946956
0.31799276,0.34473681
0.30277827,0.342845
0.28920182,0.34539436
0.31384554,0.29698509
0.27057883,0.31482054
0.22308413,0.33288447
0.19111333,0.35387278
0.17311054,0.37851904
0.1703772,0.40558111
0.16315939,0.43232368
0.16168896,0.44987194
0.16333661,0.4631985
0.16705523,0.47134182
0.17797987,0.48785557
0.19793571,0.50018305
0.16521614,0.4903862
0.20622104,0.51020453
0.23591314,0.5210202
0.25730067,0.53844944
0.27171129,0.55566632
0.27494296,0.5778801
0.26490811,0.61058613
0.2490942,0.64285938
0.23069969,0.68186039
0.22757224,0.71586273
0.23080474,0.74404638
0.22835826,0.76269972
0.21966617,0.7117362
0.2085834,0.74455263
