x1,x2
0.0,0.0
0.0,0.0
1.49e-6,0.0
0.00027625,0.0
0.00369382,0.0
0.04477853,0.0
0.09793021,0.0
0.1377078,0.0
0.23233806,0.0
0.33826853,0.00115965
0.44108173,0.05819756
0.4648849,0.14100264
0.58627083,0.1559499
0.59873744,0.15218595
0.61555826,0.06711326
0.48723959,0.00277598
0.40498208,0.0
0.31278525,0.0
0.19437861,0.0
0.07023285,0.0
0.00010997,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5.54e-6,0.0
0.00094674,0.0
0.00931971,0.0
0.09154026,0.0
0.20318509,0.0
0.34009458,0.0
0.49904642,0.0
0.5908971,0.00172204
0.69969427,0.11961501
0.72214069,0.33743548
0.71640545,0.39067262
0.66374784,0.33778693
0.61620973,0.14634411
0.49824797,0.00494439
0.36347415,0.0
0.28016994,0.0
0.1531601,0.0
0.05773426,0.0
4.548e-5,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3.49e-6,0.0
0.00065716,0.0
0.00517482,0.0
0.0260084,0.0
0.05242147,0.0
0.07620085,0.0
0.11586259,0.0
0.14676372,0.00106441
0.19068217,0.06326137
0.21429068,0.20959413
0.20120572,0.28095576
0.16509137,0.22635545
0.1611657,0.06511926
0.14237447,0.00149812
0.14156816,0.0
0.10872474,0.0
0.08781242,0.0
0.02227482,0.0
1.363e-5,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.37e-6,0.0
0.00051591,0.0
0.00845332,0.0
0.06301095,0.0
0.15402075,0.0
0.30501742,0.0
0.44930556,0.0
0.5966723,0.00083108
0.64523661,0.0153318
0.53888861,0.03947523
0.48141459,0.05691394
0.45959688,0.04166459
0.42573091,0.02269126
0.35072589,0.00198168
0.30805848,4.0e-8
0.24190414,0.0
0.13316797,0.0
0.02095609,0.0
3.39e-6,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
6.2e-7,0.0
0.00033802,0.0
0.01115895,0.0
0.03817637,0.0
0.10551171,0.0
0.17275342,0.0
0.26740927,0.0
0.35679852,0.00170517
0.43269757,0.05797833
0.45028877,0.17036003
0.44961912,0.16789945
0.38876435,0.1496242
0.38711473,0.07618841
0.3277731,0.00533767
0.23507025,2.5e-7
0.15064907,0.0
0.08475421,0.0
0.01695543,0.0
1.06e-6,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
4.0e-8,0.0
6.346e-5,0.0
0.00385106,0.0
0.03429114,0.0
0.1450085,0.0
0.25481317,0.0
0.36921402,0.0
0.45726598,0.00151199
0.55074914,0.06603097
0.61888587,0.19916654
0.67570949,0.24851174
0.62309076,0.20829769
0.53021928,0.10024269
0.42823021,0.00536789
0.34897975,4.9e-7
0.2048156,0.0
0.11230232,0.0
0.01731104,0.0
1.4e-7,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3.0e-8,0.0
0.00028594,0.0
0.01234353,0.0
0.07707566,0.0
0.20034091,0.0
0.35331332,0.0
0.54596913,0.0
0.70783371,0.00177838
0.78321756,0.06392348
0.8732926,0.1931617
0.87641875,0.20684601
0.83584675,0.16024141
0.78936868,0.06951376
0.64479319,0.00407157
0.51291081,1.09e-6
0.35052061,0.0
0.18194688,0.0
0.01778959,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
