x1,x2
0.63469819,0.73832252
0.61269969,0.71573269
0.5962826,0.68049053
0.59233681,0.65124383
0.5900667,0.60299763
0.59555336,0.55582832
0.5891102,0.53071731
0.60581984,0.52545086
0.61769673,0.51783699
0.59916405,0.51221744
0.51284167,0.54159295
0.52339666,0.54932521
0.50782241,0.55966633
0.47885443,0.58734042
0.45785104,0.59722055
0.42785611,0.58219591
0.38047523,0.57656029
0.32188301,0.5744275
0.30342201,0.58028035
0.30081188,0.57883262
0.28020463,0.58379397
0.24201482,0.59352556
0.20805012,0.59489586
0.18571366,0.60595013
0.15786345,0.61043221
0.1366156,0.61493332
0.12425025,0.60476909
0.10971311,0.59037157
0.09485323,0.5759398
0.10109759,0.5640143
0.14194576,0.55789806
0.21428814,0.55353679
0.26893987,0.55053367
0.29692226,0.54603928
0.28933574,0.5614789
0.3287157,0.52535261
0.36285011,0.50226548
0.39209033,0.49019401
0.42498243,0.49476603
0.42792525,0.50340094
0.4220054,0.49965449
0.4071297,0.49336026
0.38799725,0.48882417
0.37018254,0.48224615
0.35084839,0.47908648
0.32629226,0.47269353
0.26256068,0.46059132
0.25917722,0.4743529
0.2508611,0.48538314
0.24114738,0.49516855
0.2289567,0.50224389
0.21651179,0.49116235
0.20032399,0.48574457
0.19003795,0.47806062
0.17395279,0.46449869
0.16019244,0.45790273
0.15519369,0.44863002
0.15450441,0.45465347
0.15443615,0.48030441
0.19243261,0.49082599
0.22720812,0.48015993
0.24446755,0.4551141
0.25476418,0.43943023
0.25609589,0.44021161
0.24479255,0.43698832
0.21523777,0.42258514
0.18257427,0.41096688
0.15716033,0.40743113
0.13817653,0.41904534
0.11851226,0.43370069
0.07877378,0.41936817
0.08868643,0.43996713
0.11128986,0.45095579
0.13759545,0.45464215
0.16975409,0.4718711
0.18537768,0.47728587
0.18147532,0.47742188
0.1740856,0.47130237
0.16370212,0.45147149
0.16480113,0.43236333
0.18622604,0.41313514
0.20145212,0.40063237
0.17900898,0.41223924
0.20305876,0.41677734
0.21449877,0.4205133
0.21247298,0.41328057
0.20471398,0.40216743
0.19918693,0.39698992
0.19296995,0.38053149
0.17809149,0.36782718
0.17059742,0.35670577
0.18541406,0.3573714
0.208666,0.36272679
0.23392582,0.37339854
0.26584586,0.40712857
0.27325072,0.41879545
0.27761272,0.42094403
0.28411324,0.42034277
0.29074312,0.41961749
0.29804261,0.41768409
0.29771124,0.40784747
0.30123729,0.37911045
0.3180389,0.35113059
0.34450514,0.35271268
0.38549109,0.3225925
0.42516041,0.31146261
0.43305576,0.29879442
0.4574194,0.30647442
0.46865642,0.30694609
0.47092438,0.30417925
0.4590224,0.30221154
0.41898137,0.3023169
0.38478366,0.29708109
0.36937025,0.31665112
0.35060299,0.32911214
0.33915773,0.33591464
0.31674185,0.34090543
0.30289485,0.35243791
0.29268712,0.36037919
0.29259,0.39332894
0.30230745,0.40494007
0.3304623,0.40312429
0.34598183,0.39398909
0.34720109,0.3794847
0.33836659,0.36345432
0.31724226,0.35966334
0.30709689,0.37254097
0.30346059,0.37864994
0.31204368,0.3844691
0.31544894,0.3826104
0.28587059,0.38248855
0.29494535,0.37889942
0.32445699,0.36564811
0.35221002,0.3639648
0.37799628,0.36778446
0.37401871,0.36321208
0.36945943,0.36509778
0.34883575,0.38622171
0.32735421,0.42738058
0.29698689,0.45394771
0.27868522,0.46908477
0.262469,0.47812303
0.22142878,0.50505659
0.20496841,0.52676092
0.21189263,0.53470679
0.21925061,0.5461869
0.2183285,0.56894916
0.21770796,0.59349169
0.22197743,0.62150959
0.22402286,0.64937227
0.21920317,0.67646209
0.22529959,0.70081319
0.24806668,0.71808386
0.26743123,0.7307529
0.26145281,0.74696846
0.27561765,0.76005561
0.27552001,0.7558131
0.27093261,0.76088097
0.25987701,0.78091593
0.24599632,0.80323453
0.2340506,0.8139311
0.23203547,0.81968147
0.23025944,0.83120052
0.23083168,0.83472379
0.22431991,0.83796488
0.20965526,0.84458241
0.20457213,0.84064077
0.21318284,0.84077602
