x1,x2,x3
0.60551048,0.70436946,0.74738467
0.58452363,0.68281847,0.75045371
0.5688615,0.64919698,0.74356368
0.56509717,0.62129524,0.73034688
0.56293145,0.57526773,0.72080451
0.5681658,0.53026758,0.71567398
0.56201893,0.50631134,0.69284958
0.57796016,0.50128708,0.67030194
0.58929087,0.49402335,0.64917253
0.57161045,0.48866222,0.6428471
0.48925774,0.51668685,0.6074973
0.49932735,0.52406353,0.63694079
0.48446931,0.5339291,0.65391253
0.45683347,0.56033054,0.65541848
0.43679596,0.56975631,0.63550257
0.4081804,0.55542261,0.61956417
0.36297841,0.55004616,0.58976945
0.30708066,0.54801145,0.57456615
0.28946862,0.55359514,0.56234208
0.28697852,0.55221399,0.55342799
0.26731893,0.55694719,0.55493718
0.23088534,0.56623125,0.53702549
0.19848257,0.56753853,0.49817355
0.1771733,0.57808446,0.45931267
0.15060383,0.58236041,0.45363706
0.13033309,0.58665453,0.47279511
0.11853639,0.57695772,0.49702293
0.10466776,0.5632223,0.50877532
0.09049124,0.5494542,0.51797916
0.09644844,0.53807711,0.53006935
0.13541813,0.53224214,0.53382641
0.20443372,0.52808143,0.52312197
0.2565722,0.52521641,0.49742459
0.28326777,0.52092871,0.47070704
0.27603013,0.53565831,0.39594983
0.31359914,0.50119335,0.39675505
0.34616381,0.47916792,0.39771486
0.37405937,0.46765158,0.38283422
0.40543887,0.47201335,0.36278267
0.40824636,0.48025117,0.33008213
0.40259874,0.476677,0.32604216
0.38840713,0.47067222,0.33311613
0.37015451,0.46634474,0.33536906
0.35315904,0.46006921,0.34639633
0.33471401,0.45705485,0.37833202
0.31128714,0.45095589,0.38069876
0.25048637,0.43941023,0.37670952
0.2472585,0.45253895,0.36737749
0.23932482,0.46306195,0.36430944
0.2300578,0.47239736,0.36527256
0.21842773,0.47914733,0.35786634
0.20655512,0.46857539,0.35196199
0.19111174,0.46340676,0.34852036
0.18129873,0.45607617,0.353879
0.16595326,0.4431379,0.35741725
0.15282571,0.43684527,0.36574979
0.14805684,0.42799898,0.37890538
0.14739925,0.43374543,0.4387041
0.14733413,0.45821677,0.48947244
0.18358326,0.46825449,0.53470452
0.21675956,0.45807894,0.56274837
0.23322528,0.43418489,0.56613178
0.2430484,0.41922226,0.54115123
0.24431888,0.41996771,0.52554161
0.23353534,0.41689265,0.51146955
0.20533968,0.40315182,0.50087973
0.17417827,0.39206784,0.49155963
0.14993304,0.38869469,0.47828843
0.13182224,0.39977481,0.47508671
0.11306226,0.41375621,0.47810573
0.07515123,0.40008279,0.50669748
0.08460803,0.41973447,0.47491343
0.106172,0.4302178,0.44125446
0.13126789,0.43373463,0.39312388
0.16194765,0.45017128,0.36914236
0.17685277,0.45533704,0.36509498
0.17312986,0.4554668,0.37990761
0.16607997,0.44962871,0.40142233
0.15617399,0.43070978,0.42275489
0.15722246,0.41248035,0.44136199
0.17766211,0.3941364,0.48280835
0.19218799,0.38220859,0.5232872
0.17077694,0.3932817,0.51561112
0.19372075,0.3976111,0.5591871
0.20463467,0.40117526,0.58604703
0.20270204,0.39427514,0.57635962
0.19529985,0.38367306,0.54748614
0.19002697,0.37873364,0.529026
0.18409589,0.36303208,0.50760106
0.16990164,0.35091201,0.4829913
0.1627522,0.34030203,0.47194672
0.17688747,0.34093705,0.47518735
0.19907012,0.34604616,0.47472599
0.22316833,0.35622716,0.46249238
0.25362047,0.38840605,0.43798308
0.26068481,0.39953641,0.45805457
0.26484621,0.40158619,0.47797908
