x1,x2
0.67863278,0.44216306
0.65786923,0.41331588
0.62547622,0.40532271
0.59859397,0.38005155
0.55424825,0.35398484
0.51089234,0.32965
0.48781143,0.30580122
0.48297075,0.27969961
0.47597243,0.28622327
0.47080718,0.30377457
0.49780783,0.32301308
0.50491498,0.31200775
0.51442007,0.3274238
0.53985684,0.36562927
0.54893821,0.38286194
0.53512824,0.39105381
0.52994823,0.39082517
0.52798787,0.3780394
0.53336755,0.36067324
0.53203686,0.3429685
0.53659711,0.33626837
0.54554194,0.33646494
0.54680146,0.37852404
0.55696205,0.36748233
0.56108177,0.35622058
0.56521899,0.35629143
0.55587649,0.36096596
0.54264294,0.34668441
0.5293779,0.33598951
0.51841652,0.30442144
0.51279475,0.2570728
0.50878607,0.2433885
0.50602573,0.26001266
0.5018947,0.26058029
0.51608609,0.25161856
0.48288044,0.25013672
0.46165979,0.27006168
0.45056424,0.26703635
0.45476663,0.24718023
0.46270345,0.22823877
0.45925989,0.20574598
0.45347451,0.1882226
0.44930515,0.18548889
0.44325892,0.2088965
0.44035469,0.24393928
0.43447858,0.27927892
0.42335479,0.32286015
0.4360038,0.36270734
0.44614231,0.3963863
0.45513661,0.4182942
0.46163995,0.45735794
0.4514543,0.48478299
0.44647452,0.51539951
0.43941178,0.55603254
0.42694626,0.58573257
0.42088355,0.617928
0.41236049,0.65806641
0.41789698,0.66695116
0.44147417,0.66005203
0.45114512,0.62954287
0.44134137,0.58791809
0.41832037,0.58625835
0.40390446,0.59826524
0.40462267,0.59957334
0.40165997,0.58928889
0.38842121,0.5870874
0.37774223,0.58790699
0.37449233,0.58365786
0.38516759,0.57686758
0.39863813,0.57213999
0.38546432,0.59227718
0.40439796,0.58773266
0.41449824,0.57000254
0.41788657,0.54992421
0.43372265,0.53463156
0.43869966,0.52427391
0.43882468,0.51569345
0.4331999,0.51540331
0.41497225,0.51070812
0.39740889,0.50298583
0.3797352,0.51062564
0.36824321,0.5243588
0.37891173,0.48819378
0.38308294,0.49365564
0.38651687,0.4917808
0.37986888,0.48527819
0.36965418,0.46721549
0.36489524,0.43395472
0.3497674,0.39528537
0.33809017,0.35609437
0.32786787,0.32426554
0.32847968,0.308554
0.33340211,0.29776327
0.34321111,0.27959304
0.37421423,0.24050375
0.3849379,0.25194978
0.38691278,0.25439683
0.38636013,0.26663802
0.38569349,0.28214748
0.38391639,0.31080622
0.37487502,0.32022812
0.34846124,0.31938641
0.32274341,0.30973328
0.3241976,0.29584427
0.29651249,0.29233392
0.28628239,0.3140384
0.27463836,0.36634594
0.28169748,0.37025569
0.28213102,0.35178596
0.27958785,0.34542982
0.27777922,0.3435906
0.27787607,0.34025115
0.27306355,0.34299474
0.29105144,0.34194714
0.30250504,0.34700003
0.3087576,0.35649335
0.3133449,0.36719197
0.32394504,0.37267391
0.33124431,0.33081728
0.36153023,0.3210634
0.37220267,0.32559031
0.37053368,0.31895187
0.36213701,0.31500151
0.34880523,0.30850667
0.33407083,0.29974673
0.33058633,0.2978507
0.34242287,0.30225049
0.34803796,0.30470246
0.35338667,0.31620451
0.35167823,0.32484017
0.35156624,0.33520239
0.34826727,0.3023829
0.33608726,0.28001107
0.33454004,0.29697359
0.3380509,0.31782534
0.33384817,0.31139009
0.33558143,0.28058511
0.35499759,0.27672987
0.39282896,0.27539604
0.41724828,0.28018615
0.43116158,0.30268885
0.43946914,0.32304159
0.46422526,0.33529626
0.4841749,0.33311355
0.49147838,0.31668817
0.50203038,0.30903425
0.52295243,0.32128607
0.54551082,0.33153143
0.5712636,0.32266817
0.59687373,0.31052572
0.62177346,0.29528475
0.6441559,0.27943432
0.66003032,0.28560728
0.67167513,0.28883706
0.68657974,0.27401521
0.69860886,0.27491974
0.69470934,0.27648415
0.69936749,0.27905601
0.71778272,0.26314584
0.73829698,0.24901042
0.74812878,0.22640631
0.75341426,0.20104674
0.76400206,0.18176867
0.76724049,0.17054942
0.77021955,0.16715807
0.77630209,0.16628248
0.77267911,0.14564171
0.77280342,0.15664901
