x1,x2
0.71138465,0.46322508
0.68233532,0.46368421
0.65667051,0.46703658
0.63160045,0.45559673
0.6095698,0.43949076
0.57430071,0.41261932
0.54600623,0.41620406
0.52276987,0.40805805
0.50849175,0.4002449
0.49569997,0.38367371
0.47077031,0.34840108
0.48154289,0.36646337
0.49566495,0.39013937
0.50122081,0.40360226
0.51415837,0.41794843
0.51589225,0.43303683
0.51490062,0.41280425
0.50466727,0.39762739
0.48885966,0.40338681
0.47864968,0.42609014
0.46536804,0.44304523
0.44497127,0.45446854
0.38194296,0.50714516
0.37465732,0.50434593
0.36823999,0.50555961
0.35388828,0.50238563
0.33702114,0.49067964
0.32359123,0.4805003
0.31797195,0.46202717
0.32084841,0.4423636
0.34021179,0.43320923
0.35679037,0.42757785
0.36516358,0.40909279
0.36666194,0.39508627
0.36932309,0.33678761
0.3789471,0.35190196
0.38499714,0.37073953
0.39491981,0.38192771
0.40110618,0.3756219
0.39683441,0.340765
0.38541795,0.29336368
0.3714569,0.24474131
0.35670019,0.21897543
0.34255851,0.2147541
0.33262888,0.2192143
0.32700998,0.22354367
0.37640489,0.22637037
0.36487941,0.21560792
0.35657314,0.20742801
0.35325157,0.20819929
0.34885593,0.21614764
0.3458215,0.24337569
0.33907818,0.26106167
0.33192635,0.27161309
0.32577835,0.28757662
0.32329356,0.32336796
0.32847071,0.38780532
0.33575035,0.46140214
0.34661904,0.54449797
0.33215689,0.59562104
0.32566862,0.63135488
0.32026504,0.65441396
0.31712671,0.66046014
0.31728799,0.66877507
0.30624444,0.66506787
0.29473641,0.64823551
0.27907413,0.63516812
0.26278227,0.62540463
0.25341171,0.6101137
0.25545121,0.58664399
0.25262591,0.57240231
0.24830588,0.5386706
0.2462896,0.50516747
0.2512786,0.47812013
0.25382037,0.46111504
0.24854916,0.44783187
0.24669345,0.43428515
0.24491004,0.38808332
0.24252925,0.33962138
0.2475905,0.33657979
0.24594774,0.32255756
0.24191846,0.32612258
0.23642981,0.32291476
0.22234892,0.35175459
0.21630684,0.36909722
0.22103499,0.3793097
0.23777295,0.36891346
0.26531721,0.36417327
0.28129369,0.3537828
0.29962881,0.34847948
0.31179926,0.35081175
0.32665515,0.35220451
0.33559296,0.35692972
0.34051794,0.36576396
0.30545097,0.33915468
0.30193978,0.32462125
0.30088738,0.30579199
0.29911594,0.29679139
0.30155302,0.29008119
0.3043862,0.31286158
0.30565961,0.34745823
0.30355681,0.36162503
0.3030281,0.35786445
0.30934148,0.35252586
0.31602449,0.39087744
0.32020322,0.44399901
0.32736934,0.43454512
0.33165178,0.46639184
0.31810268,0.481461
0.2984478,0.51186749
0.28136097,0.51295737
0.27146268,0.51841551
0.27103341,0.52310487
0.26223759,0.52132318
0.255683,0.50229992
0.24876677,0.49179434
0.23844378,0.48877483
0.23214858,0.46705996
0.22241661,0.43310153
0.22683572,0.40614719
0.21695125,0.39422549
0.20656989,0.38559569
0.19936824,0.4083955
0.19955077,0.43372652
0.20898449,0.44895447
0.21405195,0.46360844
0.2204683,0.47633499
0.23435257,0.47097675
0.24441734,0.45974748
0.25746218,0.44973534
0.26135163,0.40490694
0.26639624,0.44450087
0.25922852,0.48071819
0.25244801,0.4894796
0.2628862,0.47205575
0.27643965,0.43674597
0.30040755,0.3986888
0.32257114,0.35168877
0.34005848,0.33673291
0.34533487,0.31854442
0.34343978,0.30330354
0.34599356,0.28970353
0.29750031,0.31439
0.31536669,0.27104824
0.33346197,0.22347115
0.35448668,0.19144488
0.3791757,0.17341085
0.40628473,0.17067278
0.43307368,0.16344245
0.45065239,0.16196946
0.46400207,0.16361997
0.47215951,0.16734504
0.48870192,0.17828864
0.50105078,0.19827909
0.49123693,0.16550276
0.51108965,0.2065788
0.52192408,0.23632241
0.53938356,0.25774704
0.5566303,0.27218266
0.57888262,0.27541994
0.61164538,0.26536768
0.64397463,0.24952634
0.6830433,0.23109991
0.71710462,0.22796704
0.74533717,0.23120514
0.76402287,0.22875442
0.71297094,0.22004725
0.74584429,0.20894526
