x1,x2
0.48747379,0.34631228
0.49441719,0.33797617
0.49883072,0.33201336
0.50422819,0.32584643
0.50819016,0.31621866
0.51290763,0.3002148
0.51491463,0.28916504
0.51270859,0.28321847
0.50425793,0.2877353
0.49570232,0.29862748
0.46182999,0.28273608
0.4585111,0.30240894
0.45921632,0.32023223
0.46330767,0.33201908
0.47213416,0.33745336
0.48615814,0.33988239
0.50557929,0.33787899
0.51922098,0.34007099
0.52430161,0.34703526
0.52001887,0.35708718
0.5093406,0.36192141
0.49753594,0.36218668
0.48121406,0.36245553
0.47325929,0.35303322
0.46884034,0.34541177
0.4678396,0.3393803
0.46926363,0.33490431
0.47262666,0.33253261
0.47542587,0.33111929
0.47645367,0.32281662
0.47739729,0.31225714
0.4769249,0.31222615
0.47005223,0.32089252
0.46151529,0.33557478
0.44037352,0.3190688
0.43665616,0.33472066
0.43725486,0.35034959
0.44580614,0.36520583
0.45848945,0.37339858
0.47399437,0.37641436
0.48896001,0.37800243
0.4988768,0.38375993
0.5002905,0.39484747
0.49597204,0.4039096
0.48888099,0.40779273
0.47939096,0.40794823
0.46352048,0.4170232
0.45805769,0.40686055
0.45121608,0.39736787
0.44833305,0.38870326
0.44540752,0.38019236
0.44359086,0.37372085
0.44221509,0.36199152
0.44124688,0.34735713
0.44014372,0.33057386
0.43844649,0.31828026
0.43131948,0.31479771
0.4237194,0.32205781
0.40220457,0.29650363
0.40519774,0.30780384
0.41059542,0.32054552
0.4185454,0.33408221
0.4288128,0.34385632
0.44248161,0.34968155
0.45497651,0.35798155
0.46296449,0.37093146
0.46290784,0.38683714
0.45624039,0.39935954
0.4474125,0.40424947
0.43751788,0.40298761
0.4186889,0.41620066
0.41137557,0.40218841
0.4083649,0.38752132
0.41046207,0.37595003
0.41579713,0.3677965
0.42247737,0.36375501
0.42948788,0.35865817
0.43481945,0.34945132
0.43644943,0.3334017
0.43319906,0.32717149
0.42577987,0.33010235
0.41673116,0.34181445
0.38744181,0.31499897
0.38840895,0.33349143
0.39086292,0.34638846
0.39845255,0.35664869
0.40916624,0.36269684
0.42104675,0.36324009
0.43354845,0.36423385
0.44356708,0.37163097
0.44837203,0.38993141
0.44663507,0.41208253
0.44211617,0.43021081
0.43811508,0.43886738
0.42886916,0.44819373
0.42435064,0.43729858
0.41919104,0.42318488
0.41651575,0.41207418
0.41332255,0.40863907
0.41236948,0.41224258
0.41068819,0.41772837
0.41112553,0.41071551
0.41040452,0.39708039
0.40687686,0.38887729
0.39646879,0.38852486
0.38430629,0.39463358
0.35209307,0.36288771
0.34686005,0.38060516
0.33979848,0.39847813
0.3386553,0.41219453
0.34524479,0.42001348
0.3550387,0.42080228
0.36687081,0.41957779
0.37681873,0.41935091
0.38130476,0.42419429
0.37773789,0.43079135
0.3673084,0.43547662
0.35533038,0.43294642
0.34077116,0.43350366
0.33290279,0.4144887
0.32984906,0.39512368
0.32909866,0.38039494
0.3295097,0.36723231
0.33316947,0.35525388
0.33709655,0.34399199
0.3411993,0.3284209
0.34494787,0.31190546
0.34500473,0.29893818
0.3413567,0.29856997
0.33998719,0.30310985
0.32328329,0.27421873
0.32028115,0.29105632
0.32019649,0.30818212
0.32139795,0.32023068
0.32803388,0.32850476
0.3384923,0.33029819
0.35158925,0.32871616
0.36365041,0.33045904
0.36947745,0.33773695
0.36732912,0.34499888
0.36270132,0.34831941
0.35647205,0.34842496
0.3425069,0.36268089
0.34421058,0.34960081
0.34732035,0.33693541
0.35149136,0.33063115
0.3573404,0.33058111
0.36616554,0.33385372
0.37540251,0.33383503
0.38424691,0.3250963
0.3914358,0.31378094
0.39751335,0.30838529
0.39888587,0.31258242
0.40054364,0.32371844
0.3884343,0.30215235
0.39285227,0.32067474
0.4002681,0.33668609
0.41093212,0.34821698
0.42418205,0.35311295
0.4395569,0.35270891
0.45932102,0.3513479
0.47784808,0.3512228
0.48912233,0.35491564
0.49279171,0.36118102
0.49180854,0.36194238
0.48823252,0.35878467
0.47225088,0.36580227
0.47324006,0.35295737
