x1,x2
0.0,0.0
0.0,0.0
0.0,1.47e-6
0.0,0.00027209
0.0,0.00363826
0.0,0.04410505
0.0,0.09645729
0.0,0.13563662
0.0,0.22884359
0.00167952,0.33318082
0.05710631,0.43444766
0.16779774,0.45789282
0.16537417,0.57745306
0.14737378,0.58973217
0.0750425,0.60629999
0.00525739,0.47991129
2.5e-7,0.39889097
0.0,0.30808082
0.0,0.19145507
0.0,0.06917652
0.0,0.00010831
0.0,0.0
0.0,0.0
0.0,0.0
