time,year,FIN,SWE,NOR,DEN,BAL
27.01.2018 03:00 - 27.01.2018 04:00,2018,0.153336953,0.305213292,0.158147946,0.309661024,0.267993685
27.01.2018 04:00 - 27.01.2018 05:00,2018,0.146160828,0.303254808,0.161268371,0.293560468,0.273727712
27.01.2018 05:00 - 27.01.2018 06:00,2018,0.133500758,0.306539327,0.166973615,0.267088328,0.294674468
27.01.2018 06:00 - 27.01.2018 07:00,2018,0.123205771,0.298723044,0.172526399,0.234725729,0.320578709
27.01.2018 07:00 - 27.01.2018 08:00,2018,0.120644608,0.290076165,0.182094108,0.235827202,0.346031662
27.01.2018 08:00 - 27.01.2018 09:00,2018,0.126853466,0.277582377,0.202580976,0.253942351,0.378061234
27.01.2018 09:00 - 27.01.2018 10:00,2018,0.129912411,0.267370661,0.239823795,0.305095289,0.404551584
27.01.2018 10:00 - 27.01.2018 11:00,2018,0.132695551,0.232875935,0.319334794,0.403116986,0.408970787
27.01.2018 11:00 - 27.01.2018 12:00,2018,0.133382743,0.227585228,0.352639485,0.473358618,0.431702913
27.01.2018 12:00 - 27.01.2018 13:00,2018,0.153458719,0.22587594,0.377556649,0.553065948,0.445374137
27.01.2018 13:00 - 27.01.2018 14:00,2018,0.179115302,0.224372469,0.423390215,0.637418226,0.453230753
27.01.2018 14:00 - 27.01.2018 15:00,2018,0.194283186,0.24020457,0.476573369,0.703740355,0.472203071
27.01.2018 15:00 - 27.01.2018 16:00,2018,0.201297108,0.259078876,0.530560612,0.755870341,0.488156944
27.01.2018 16:00 - 27.01.2018 17:00,2018,0.200654124,0.280348181,0.578563283,0.809713918,0.500699184
27.01.2018 17:00 - 27.01.2018 18:00,2018,0.186971095,0.298671439,0.639277847,0.853952791,0.511147322
27.01.2018 18:00 - 27.01.2018 19:00,2018,0.164767322,0.334834632,0.684087886,0.885501969,0.510951066
27.01.2018 19:00 - 27.01.2018 20:00,2018,0.150746419,0.371527938,0.712509485,0.9163784,0.52013706
27.01.2018 20:00 - 27.01.2018 21:00,2018,0.139898689,0.405770301,0.722682116,0.926978246,0.523906369
27.01.2018 21:00 - 27.01.2018 22:00,2018,0.133490733,0.439938271,0.718547473,0.932507579,0.528149169
27.01.2018 22:00 - 27.01.2018 23:00,2018,0.107191317,0.474006775,0.713148107,0.929645451,0.543046457
27.01.2018 23:00 - 28.01.2018 00:00,2018,0.111573762,0.50533683,0.722145357,0.929439299,0.573472224
28.01.2018 00:00 - 28.01.2018 01:00,2018,0.1232857,0.52795472,0.717944889,0.926562155,0.595086789
28.01.2018 01:00 - 28.01.2018 02:00,2018,0.144549532,0.546716146,0.717563566,0.924865703,0.611794952
28.01.2018 02:00 - 28.01.2018 03:00,2018,0.168504189,0.558455937,0.715020217,0.92487342,0.622320729
28.01.2018 03:00 - 28.01.2018 04:00,2018,0.188066737,0.557452981,0.711780388,0.92248619,0.640250618
28.01.2018 04:00 - 28.01.2018 05:00,2018,0.206121164,0.556411874,0.701212105,0.924159616,0.691870543
28.01.2018 05:00 - 28.01.2018 06:00,2018,0.226525861,0.554876111,0.666280574,0.928386914,0.735034957
28.01.2018 06:00 - 28.01.2018 07:00,2018,0.255507042,0.551594658,0.641822821,0.931379364,0.769591505
28.01.2018 07:00 - 28.01.2018 08:00,2018,0.279155772,0.546111947,0.628976987,0.932240463,0.79526413
28.01.2018 08:00 - 28.01.2018 09:00,2018,0.297431118,0.53516467,0.623477333,0.928198783,0.815563324
28.01.2018 09:00 - 28.01.2018 10:00,2018,0.305427874,0.515549173,0.619973506,0.921332783,0.83230373
28.01.2018 10:00 - 28.01.2018 11:00,2018,0.299713047,0.498654915,0.622232681,0.921455552,0.832222174
28.01.2018 11:00 - 28.01.2018 12:00,2018,0.313991028,0.484688816,0.615458986,0.915924521,0.826770226
28.01.2018 12:00 - 28.01.2018 13:00,2018,0.315426935,0.48120988,0.618699298,0.915551487,0.815771979
28.01.2018 13:00 - 28.01.2018 14:00,2018,0.325783197,0.47350855,0.619954946,0.917723154,0.795971875
28.01.2018 14:00 - 28.01.2018 15:00,2018,0.348928427,0.469312954,0.62136257,0.918698218,0.768344614
28.01.2018 15:00 - 28.01.2018 16:00,2018,0.353627586,0.465619459,0.621330787,0.919656398,0.734216666
28.01.2018 16:00 - 28.01.2018 17:00,2018,0.341965911,0.467702387,0.63123739,0.905913773,0.701221547
28.01.2018 17:00 - 28.01.2018 18:00,2018,0.331817685,0.462854657,0.634907988,0.875335051,0.6786327
28.01.2018 18:00 - 28.01.2018 19:00,2018,0.323021318,0.459733707,0.636363438,0.835288993,0.651235736
28.01.2018 19:00 - 28.01.2018 20:00,2018,0.31338783,0.455042688,0.629856066,0.808973066,0.638940386
28.01.2018 20:00 - 28.01.2018 21:00,2018,0.311292805,0.450093544,0.622793199,0.772358634,0.629691984
28.01.2018 21:00 - 28.01.2018 22:00,2018,0.299754621,0.440283803,0.611175131,0.727835389,0.608512142
28.01.2018 22:00 - 28.01.2018 23:00,2018,0.268606846,0.429466456,0.572034725,0.702627507,0.575383946
28.01.2018 23:00 - 29.01.2018 00:00,2018,0.262754453,0.428043453,0.566885732,0.671079624,0.564011185
29.01.2018 00:00 - 29.01.2018 01:00,2018,0.248457587,0.41894415,0.55426755,0.657538983,0.565808819
29.01.2018 01:00 - 29.01.2018 02:00,2018,0.23512189,0.408271016,0.542110412,0.698198907,0.570920719
29.01.2018 02:00 - 29.01.2018 03:00,2018,0.230316755,0.391170925,0.539932207,0.732845742,0.572556682
29.01.2018 03:00 - 29.01.2018 04:00,2018,0.216210721,0.355471672,0.520006663,0.753186429,0.571347541
29.01.2018 04:00 - 29.01.2018 05:00,2018,0.208921567,0.314342225,0.502789162,0.816423208,0.566656163
29.01.2018 05:00 - 29.01.2018 06:00,2018,0.190438347,0.277036949,0.481307933,0.869714287,0.549404225
29.01.2018 06:00 - 29.01.2018 07:00,2018,0.191435262,0.263987859,0.464950033,0.910602751,0.516874676
29.01.2018 07:00 - 29.01.2018 08:00,2018,0.193189757,0.266042751,0.464151617,0.924441358,0.484713093
29.01.2018 08:00 - 29.01.2018 09:00,2018,0.195500341,0.280223891,0.469387915,0.931289395,0.455764683
29.01.2018 09:00 - 29.01.2018 10:00,2018,0.204003406,0.298231783,0.473593741,0.932499112,0.44242126
29.01.2018 10:00 - 29.01.2018 11:00,2018,0.169219608,0.291320452,0.45747658,0.931599578,0.42107484
29.01.2018 11:00 - 29.01.2018 12:00,2018,0.159928843,0.312793868,0.461056296,0.927457235,0.414547141
29.01.2018 12:00 - 29.01.2018 13:00,2018,0.152555103,0.326101635,0.467391456,0.917971062,0.415282222
29.01.2018 13:00 - 29.01.2018 14:00,2018,0.160627602,0.340595078,0.457467056,0.909442799,0.408130209
29.01.2018 14:00 - 29.01.2018 15:00,2018,0.200679232,0.358283807,0.441651522,0.910138951,0.418306137
29.01.2018 15:00 - 29.01.2018 16:00,2018,0.247434996,0.378006416,0.43133764,0.912956389,0.441021273
29.01.2018 16:00 - 29.01.2018 17:00,2018,0.276233905,0.386821657,0.43069672,0.913954349,0.465922434
29.01.2018 17:00 - 29.01.2018 18:00,2018,0.292613266,0.385341476,0.447337921,0.917392445,0.495472033
29.01.2018 18:00 - 29.01.2018 19:00,2018,0.292118857,0.380391334,0.464961059,0.922634801,0.530033236
29.01.2018 19:00 - 29.01.2018 20:00,2018,0.284395394,0.369472689,0.480010653,0.926710864,0.556453122
29.01.2018 20:00 - 29.01.2018 21:00,2018,0.269745367,0.361606495,0.496759581,0.92967804,0.570392803
29.01.2018 21:00 - 29.01.2018 22:00,2018,0.262656471,0.360131222,0.519852107,0.931548117,0.589980834
29.01.2018 22:00 - 29.01.2018 23:00,2018,0.274677858,0.363517072,0.50045853,0.931575335,0.621401567
29.01.2018 23:00 - 30.01.2018 00:00,2018,0.289771987,0.378196736,0.514131279,0.931216251,0.665483987
30.01.2018 00:00 - 30.01.2018 01:00,2018,0.305374476,0.398911517,0.537333524,0.928465199,0.71438633
30.01.2018 01:00 - 30.01.2018 02:00,2018,0.33021261,0.402959154,0.543878056,0.925844119,0.741673641
30.01.2018 02:00 - 30.01.2018 03:00,2018,0.337478392,0.402422575,0.54888913,0.920913858,0.764809857
30.01.2018 03:00 - 30.01.2018 04:00,2018,0.343986293,0.397079397,0.539850284,0.912459779,0.789858181
30.01.2018 04:00 - 30.01.2018 05:00,2018,0.336938727,0.388894214,0.541559723,0.907120168,0.79624799
30.01.2018 05:00 - 30.01.2018 06:00,2018,0.332489609,0.379843225,0.543609579,0.90275744,0.798247127
30.01.2018 06:00 - 30.01.2018 07:00,2018,0.316832048,0.369565117,0.551467162,0.898901859,0.798977696
30.01.2018 07:00 - 30.01.2018 08:00,2018,0.31321554,0.361663202,0.549005288,0.89037309,0.799029176
30.01.2018 08:00 - 30.01.2018 09:00,2018,0.308020719,0.357937347,0.553352486,0.873701992,0.797542167
30.01.2018 09:00 - 30.01.2018 10:00,2018,0.303784135,0.354225586,0.549460151,0.861575218,0.806838748
30.01.2018 10:00 - 30.01.2018 11:00,2018,0.280879021,0.34758642,0.523411399,0.842280199,0.799561471
30.01.2018 11:00 - 30.01.2018 12:00,2018,0.26644201,0.33630278,0.538866754,0.859474793,0.79651341
30.01.2018 12:00 - 30.01.2018 13:00,2018,0.252455015,0.318958389,0.550938537,0.845353425,0.798053904
30.01.2018 13:00 - 30.01.2018 14:00,2018,0.251169884,0.29471359,0.569256011,0.833643339,0.810760192
30.01.2018 14:00 - 30.01.2018 15:00,2018,0.239888682,0.281432181,0.574388277,0.796646577,0.802445185
30.01.2018 15:00 - 30.01.2018 16:00,2018,0.233365466,0.282150994,0.576732234,0.740859221,0.785163312
30.01.2018 16:00 - 30.01.2018 17:00,2018,0.216347034,0.275633046,0.573082919,0.715289821,0.767427401
30.01.2018 17:00 - 30.01.2018 18:00,2018,0.199812112,0.264405833,0.566770024,0.709024461,0.744080342
30.01.2018 18:00 - 30.01.2018 19:00,2018,0.174203674,0.246942388,0.570262451,0.692664875,0.72116467
30.01.2018 19:00 - 30.01.2018 20:00,2018,0.142518633,0.24257582,0.596573266,0.693645201,0.705014225
30.01.2018 20:00 - 30.01.2018 21:00,2018,0.112684393,0.245257557,0.619909058,0.708046427,0.68482349
30.01.2018 21:00 - 30.01.2018 22:00,2018,0.090061352,0.249610603,0.643330795,0.739578197,0.638701044
30.01.2018 22:00 - 30.01.2018 23:00,2018,0.072578324,0.237589023,0.656355494,0.734985163,0.56533935
30.01.2018 23:00 - 31.01.2018 00:00,2018,0.063042557,0.265788201,0.672912848,0.756895711,0.50644173
31.01.2018 00:00 - 31.01.2018 01:00,2018,0.056692904,0.297505455,0.676483061,0.764884843,0.447475122
31.01.2018 01:00 - 31.01.2018 02:00,2018,0.054955971,0.319833751,0.673144922,0.772525912,0.402275079
31.01.2018 02:00 - 31.01.2018 03:00,2018,0.053926196,0.347310684,0.690894613,0.771578983,0.34946555
31.01.2018 03:00 - 31.01.2018 04:00,2018,0.054372806,0.373287895,0.703890019,0.7890927,0.302562201
31.01.2018 04:00 - 31.01.2018 05:00,2018,0.061175273,0.398538777,0.712618639,0.819648268,0.270571859
31.01.2018 05:00 - 31.01.2018 06:00,2018,0.081801926,0.428781495,0.724333706,0.836237884,0.254708332
31.01.2018 06:00 - 31.01.2018 07:00,2018,0.118235989,0.46485375,0.740376637,0.849864422,0.251952898
31.01.2018 07:00 - 31.01.2018 08:00,2018,0.16557271,0.511924962,0.747549026,0.873788397,0.260989141
31.01.2018 08:00 - 31.01.2018 09:00,2018,0.207632201,0.556150306,0.74672579,0.893307737,0.282982977
31.01.2018 09:00 - 31.01.2018 10:00,2018,0.23554116,0.593953989,0.747392867,0.898962158,0.326897322
31.01.2018 10:00 - 31.01.2018 11:00,2018,0.247216682,0.617323993,0.747785975,0.882874501,0.370747693
31.01.2018 11:00 - 31.01.2018 12:00,2018,0.261452974,0.632388852,0.729276531,0.890772015,0.427224155
31.01.2018 12:00 - 31.01.2018 13:00,2018,0.283997181,0.644974608,0.714312676,0.887701053,0.484310114
31.01.2018 13:00 - 31.01.2018 14:00,2018,0.324385285,0.662488113,0.701479928,0.878883251,0.52851363
31.01.2018 14:00 - 31.01.2018 15:00,2018,0.368047545,0.676369672,0.68571219,0.887256556,0.587043808
31.01.2018 15:00 - 31.01.2018 16:00,2018,0.406723283,0.689325001,0.677118189,0.891147665,0.6473657
31.01.2018 16:00 - 31.01.2018 17:00,2018,0.441377715,0.703815551,0.667562881,0.878440292,0.68600947
31.01.2018 17:00 - 31.01.2018 18:00,2018,0.470421438,0.707772336,0.653458947,0.847629371,0.729622701
31.01.2018 18:00 - 31.01.2018 19:00,2018,0.492590078,0.712327198,0.641156123,0.84012863,0.763619546
31.01.2018 19:00 - 31.01.2018 20:00,2018,0.513546665,0.716913075,0.629917065,0.851172872,0.793094951
31.01.2018 20:00 - 31.01.2018 21:00,2018,0.539724363,0.715736452,0.621742779,0.863014832,0.814507092
31.01.2018 21:00 - 31.01.2018 22:00,2018,0.563019082,0.714984776,0.613941801,0.867275132,0.828022751
31.01.2018 22:00 - 31.01.2018 23:00,2018,0.577102643,0.695801229,0.606010107,0.833027629,0.818042799
31.01.2018 23:00 - 01.02.2018 00:00,2018,0.593038106,0.687430529,0.597896375,0.847519238,0.823179865
01.02.2018 00:00 - 01.02.2018 01:00,2018,0.606741483,0.694616759,0.591033674,0.878994709,0.821826854
01.02.2018 01:00 - 01.02.2018 02:00,2018,0.617762838,0.704043191,0.581525128,0.88670841,0.829108706
01.02.2018 02:00 - 01.02.2018 03:00,2018,0.62762043,0.700043455,0.574988218,0.875246809,0.825971157
01.02.2018 03:00 - 01.02.2018 04:00,2018,0.640453381,0.692062173,0.565994505,0.875549845,0.819116148
01.02.2018 04:00 - 01.02.2018 05:00,2018,0.657991772,0.681580676,0.559604679,0.871844975,0.80856302
01.02.2018 05:00 - 01.02.2018 06:00,2018,0.669627639,0.67401855,0.551189996,0.86657713,0.789978989
01.02.2018 06:00 - 01.02.2018 07:00,2018,0.677153812,0.671800169,0.546852306,0.869940341,0.769749036
01.02.2018 07:00 - 01.02.2018 08:00,2018,0.677818632,0.668914852,0.543943056,0.864031515,0.736364755
01.02.2018 08:00 - 01.02.2018 09:00,2018,0.681095635,0.668019086,0.544166516,0.857934511,0.711681964
01.02.2018 09:00 - 01.02.2018 10:00,2018,0.679061582,0.662013611,0.555187543,0.848479975,0.676836136
01.02.2018 10:00 - 01.02.2018 11:00,2018,0.682085172,0.648411951,0.558810624,0.830568659,0.582751757
01.02.2018 11:00 - 01.02.2018 12:00,2018,0.703761376,0.634065019,0.540516649,0.817293899,0.543607195
01.02.2018 12:00 - 01.02.2018 13:00,2018,0.709629175,0.628771539,0.531172193,0.777702412,0.520234509
01.02.2018 13:00 - 01.02.2018 14:00,2018,0.708544277,0.629417208,0.533818367,0.77809013,0.490002321
01.02.2018 14:00 - 01.02.2018 15:00,2018,0.710559938,0.615324986,0.525951767,0.805688182,0.466494097
01.02.2018 15:00 - 01.02.2018 16:00,2018,0.702472281,0.611390345,0.537055222,0.82739124,0.464639869
01.02.2018 16:00 - 01.02.2018 17:00,2018,0.691515438,0.609453824,0.52953354,0.797168256,0.468932633
01.02.2018 17:00 - 01.02.2018 18:00,2018,0.667181907,0.602887036,0.513442166,0.762700058,0.481086901
01.02.2018 18:00 - 01.02.2018 19:00,2018,0.653881106,0.591972503,0.48355255,0.720367959,0.483638714
01.02.2018 19:00 - 01.02.2018 20:00,2018,0.634455467,0.571120884,0.471846246,0.687176511,0.474720326
01.02.2018 20:00 - 01.02.2018 21:00,2018,0.615550963,0.558424841,0.45958225,0.660495067,0.457662272
01.02.2018 21:00 - 01.02.2018 22:00,2018,0.600729312,0.556406983,0.458513548,0.641038081,0.433338879
01.02.2018 22:00 - 01.02.2018 23:00,2018,0.566675917,0.550450756,0.431334069,0.659288006,0.41445889
01.02.2018 23:00 - 02.02.2018 00:00,2018,0.566221607,0.532755406,0.4120974,0.664711748,0.390081133
02.02.2018 00:00 - 02.02.2018 01:00,2018,0.544965355,0.509673491,0.415268592,0.639924814,0.358922754
02.02.2018 01:00 - 02.02.2018 02:00,2018,0.526112367,0.501314235,0.404396287,0.621979032,0.342408437
02.02.2018 02:00 - 02.02.2018 03:00,2018,0.501257404,0.491626297,0.385486534,0.608239656,0.334134268
02.02.2018 03:00 - 02.02.2018 04:00,2018,0.487561388,0.484492514,0.384680331,0.592917581,0.339723744
02.02.2018 04:00 - 02.02.2018 05:00,2018,0.478590798,0.474906884,0.389123195,0.571247186,0.325178565
02.02.2018 05:00 - 02.02.2018 06:00,2018,0.473221894,0.466896341,0.366861108,0.55258728,0.32793806
02.02.2018 06:00 - 02.02.2018 07:00,2018,0.469906393,0.458347177,0.343117798,0.55177806,0.330235372
02.02.2018 07:00 - 02.02.2018 08:00,2018,0.465512736,0.45443389,0.350496881,0.569146203,0.330099042
02.02.2018 08:00 - 02.02.2018 09:00,2018,0.451735161,0.450576689,0.356785447,0.579162281,0.309441685
02.02.2018 09:00 - 02.02.2018 10:00,2018,0.434717522,0.446800035,0.339510955,0.590056535,0.277926068
02.02.2018 10:00 - 02.02.2018 11:00,2018,0.403345419,0.442225956,0.314981243,0.569869493,0.193257763
02.02.2018 11:00 - 02.02.2018 12:00,2018,0.400318798,0.439487943,0.279787191,0.563286353,0.19476074
02.02.2018 12:00 - 02.02.2018 13:00,2018,0.395754771,0.430984835,0.254830457,0.553568483,0.18913299
02.02.2018 13:00 - 02.02.2018 14:00,2018,0.412232021,0.431032528,0.238299921,0.531167849,0.188047205
02.02.2018 14:00 - 02.02.2018 15:00,2018,0.423229903,0.433255199,0.228586869,0.53449645,0.168565181
02.02.2018 15:00 - 02.02.2018 16:00,2018,0.435022054,0.451367535,0.227328334,0.542029181,0.171892452
02.02.2018 16:00 - 02.02.2018 17:00,2018,0.435421204,0.465244294,0.240030073,0.528026225,0.184118942
02.02.2018 17:00 - 02.02.2018 18:00,2018,0.436243049,0.474326894,0.258037838,0.513045067,0.213855343
02.02.2018 18:00 - 02.02.2018 19:00,2018,0.432331581,0.481073773,0.275972891,0.502817835,0.238403516
02.02.2018 19:00 - 02.02.2018 20:00,2018,0.432239853,0.491314917,0.297429044,0.481071722,0.251229696
02.02.2018 20:00 - 02.02.2018 21:00,2018,0.425330872,0.494816962,0.324352855,0.464497422,0.24154703
02.02.2018 21:00 - 02.02.2018 22:00,2018,0.42141146,0.501646528,0.338072889,0.464406019,0.225617493
02.02.2018 22:00 - 02.02.2018 23:00,2018,0.440642656,0.502331304,0.369465854,0.460642368,0.194661305
02.02.2018 23:00 - 03.02.2018 00:00,2018,0.436397621,0.49776166,0.35822816,0.426051738,0.185118774
03.02.2018 00:00 - 03.02.2018 01:00,2018,0.434096188,0.481247581,0.362974197,0.399093737,0.174909827
03.02.2018 01:00 - 03.02.2018 02:00,2018,0.436539395,0.471220203,0.355009011,0.39615284,0.176417551
03.02.2018 02:00 - 03.02.2018 03:00,2018,0.448785659,0.479210159,0.365112762,0.412529221,0.179220671
03.02.2018 03:00 - 03.02.2018 04:00,2018,0.463053582,0.476502447,0.368578331,0.403555434,0.177283584
03.02.2018 04:00 - 03.02.2018 05:00,2018,0.468677321,0.469844611,0.375908634,0.380804734,0.169289452
03.02.2018 05:00 - 03.02.2018 06:00,2018,0.476237471,0.466066436,0.385702477,0.352743278,0.164153755
03.02.2018 06:00 - 03.02.2018 07:00,2018,0.488639835,0.468552832,0.408553431,0.349618046,0.155310982
03.02.2018 07:00 - 03.02.2018 08:00,2018,0.501522565,0.472316271,0.426474707,0.364367782,0.149283337
03.02.2018 08:00 - 03.02.2018 09:00,2018,0.502500149,0.470710613,0.448176866,0.397346473,0.138342501
03.02.2018 09:00 - 03.02.2018 10:00,2018,0.491011629,0.467212679,0.467400062,0.439343302,0.119633601
03.02.2018 10:00 - 03.02.2018 11:00,2018,0.466672562,0.478677968,0.476730605,0.475537804,0.10446707
03.02.2018 11:00 - 03.02.2018 12:00,2018,0.446169237,0.46709152,0.464523963,0.466523883,0.095414359
03.02.2018 12:00 - 03.02.2018 13:00,2018,0.4580996,0.458071082,0.462450975,0.483497492,0.085847449
03.02.2018 13:00 - 03.02.2018 14:00,2018,0.486164025,0.457120961,0.461998952,0.497029489,0.087088343
03.02.2018 14:00 - 03.02.2018 15:00,2018,0.507385088,0.468267742,0.481412734,0.510414445,0.097551795
03.02.2018 15:00 - 03.02.2018 16:00,2018,0.532990995,0.485158537,0.484781935,0.514283467,0.120068696
03.02.2018 16:00 - 03.02.2018 17:00,2018,0.556874966,0.50026386,0.483706438,0.531692002,0.155025914
03.02.2018 17:00 - 03.02.2018 18:00,2018,0.562375742,0.505068921,0.484069208,0.555195306,0.179838401
03.02.2018 18:00 - 03.02.2018 19:00,2018,0.550993985,0.506609963,0.483581836,0.578981273,0.197084106
03.02.2018 19:00 - 03.02.2018 20:00,2018,0.530131345,0.503621609,0.480005644,0.614212395,0.207076673
03.02.2018 20:00 - 03.02.2018 21:00,2018,0.517248817,0.506067489,0.469844792,0.63721074,0.223439649
03.02.2018 21:00 - 03.02.2018 22:00,2018,0.495228617,0.506422151,0.461817057,0.658267535,0.247531073
03.02.2018 22:00 - 03.02.2018 23:00,2018,0.544129113,0.529891708,0.43675537,0.67311244,0.228728783
03.02.2018 23:00 - 04.02.2018 00:00,2018,0.534546437,0.532316474,0.459320926,0.69058094,0.2438972
04.02.2018 00:00 - 04.02.2018 01:00,2018,0.525025912,0.52150122,0.477737279,0.709576886,0.27454549
04.02.2018 01:00 - 04.02.2018 02:00,2018,0.498120894,0.502388227,0.482829253,0.730349696,0.30729921
04.02.2018 02:00 - 04.02.2018 03:00,2018,0.488562701,0.487790476,0.500020605,0.739049394,0.34428425
04.02.2018 03:00 - 04.02.2018 04:00,2018,0.47267724,0.483052508,0.494497957,0.756481505,0.384382468
04.02.2018 04:00 - 04.02.2018 05:00,2018,0.468359148,0.486072121,0.496538235,0.773840595,0.42234464
04.02.2018 05:00 - 04.02.2018 06:00,2018,0.457825055,0.480066256,0.509219858,0.789395701,0.453986908
04.02.2018 06:00 - 04.02.2018 07:00,2018,0.462750138,0.474672759,0.509812687,0.805008902,0.470703208
04.02.2018 07:00 - 04.02.2018 08:00,2018,0.450718039,0.468511409,0.518363199,0.821006751,0.485582214
04.02.2018 08:00 - 04.02.2018 09:00,2018,0.441311665,0.463647538,0.507554209,0.821579665,0.495456392
04.02.2018 09:00 - 04.02.2018 10:00,2018,0.429356094,0.45106115,0.514837644,0.813688697,0.511278727
04.02.2018 10:00 - 04.02.2018 11:00,2018,0.427876628,0.436527676,0.506059329,0.784435581,0.573836589
04.02.2018 11:00 - 04.02.2018 12:00,2018,0.421853217,0.420496819,0.519258951,0.751353301,0.596743252
04.02.2018 12:00 - 04.02.2018 13:00,2018,0.410375803,0.402962665,0.503852199,0.709607028,0.578627763
04.02.2018 13:00 - 04.02.2018 14:00,2018,0.415009426,0.391659623,0.499901195,0.69483706,0.566934294
04.02.2018 14:00 - 04.02.2018 15:00,2018,0.441881918,0.379468543,0.507958115,0.656424865,0.553475766
04.02.2018 15:00 - 04.02.2018 16:00,2018,0.452905914,0.369762553,0.508307819,0.646737166,0.557766332
04.02.2018 16:00 - 04.02.2018 17:00,2018,0.43241219,0.361028081,0.510912576,0.631503151,0.575960521
04.02.2018 17:00 - 04.02.2018 18:00,2018,0.418724205,0.356164301,0.511154273,0.633252502,0.594338054
04.02.2018 18:00 - 04.02.2018 19:00,2018,0.409663682,0.348649208,0.520126372,0.621373665,0.604925454
04.02.2018 19:00 - 04.02.2018 20:00,2018,0.396476957,0.341079757,0.521009398,0.589678365,0.608383371
04.02.2018 20:00 - 04.02.2018 21:00,2018,0.38330866,0.333352504,0.533759674,0.538390534,0.604822031
04.02.2018 21:00 - 04.02.2018 22:00,2018,0.371520262,0.31521041,0.544300107,0.495932233,0.600181026
04.02.2018 22:00 - 04.02.2018 23:00,2018,0.383594064,0.295670017,0.55964974,0.410136682,0.566644677
04.02.2018 23:00 - 05.02.2018 00:00,2018,0.397862869,0.286389272,0.571446826,0.367066696,0.574370179
05.02.2018 00:00 - 05.02.2018 01:00,2018,0.401259378,0.28493465,0.576787433,0.349055355,0.577204571
05.02.2018 01:00 - 05.02.2018 02:00,2018,0.40176906,0.279629176,0.576996006,0.312824684,0.583091108
05.02.2018 02:00 - 05.02.2018 03:00,2018,0.399053404,0.279515754,0.577983287,0.295555671,0.578279228
05.02.2018 03:00 - 05.02.2018 04:00,2018,0.394424929,0.271900578,0.578590504,0.285022833,0.565275581
05.02.2018 04:00 - 05.02.2018 05:00,2018,0.386875325,0.256381853,0.580686592,0.267122758,0.551937569
05.02.2018 05:00 - 05.02.2018 06:00,2018,0.377407416,0.248697235,0.584194847,0.233828369,0.538407157
05.02.2018 06:00 - 05.02.2018 07:00,2018,0.368894946,0.243787491,0.583577868,0.196738881,0.524485833
05.02.2018 07:00 - 05.02.2018 08:00,2018,0.354230914,0.238888082,0.581813318,0.179903576,0.514896123
05.02.2018 08:00 - 05.02.2018 09:00,2018,0.339601957,0.232209483,0.581078899,0.162671849,0.512729366
05.02.2018 09:00 - 05.02.2018 10:00,2018,0.323336645,0.224897951,0.580789273,0.130672687,0.521352593
05.02.2018 10:00 - 05.02.2018 11:00,2018,0.345676758,0.215361629,0.579806155,0.092139214,0.51291938
05.02.2018 11:00 - 05.02.2018 12:00,2018,0.331052375,0.205825419,0.575101662,0.083424192,0.505213873
05.02.2018 12:00 - 05.02.2018 13:00,2018,0.323735985,0.192414454,0.569735965,0.067196852,0.498468803
05.02.2018 13:00 - 05.02.2018 14:00,2018,0.313934862,0.175130155,0.566706241,0.05688143,0.50384908
05.02.2018 14:00 - 05.02.2018 15:00,2018,0.331184972,0.171006617,0.561537303,0.047042502,0.50084097
05.02.2018 15:00 - 05.02.2018 16:00,2018,0.354369197,0.178444252,0.557641261,0.042817827,0.497900761
05.02.2018 16:00 - 05.02.2018 17:00,2018,0.371218193,0.180160425,0.549667692,0.047262596,0.501451098
05.02.2018 17:00 - 05.02.2018 18:00,2018,0.391367441,0.183610283,0.541847667,0.046650944,0.488203632
05.02.2018 18:00 - 05.02.2018 19:00,2018,0.400893907,0.178657793,0.531794844,0.047042715,0.468260653
05.02.2018 19:00 - 05.02.2018 20:00,2018,0.418366669,0.174265114,0.519704249,0.042263777,0.433072807
05.02.2018 20:00 - 05.02.2018 21:00,2018,0.431519849,0.161165731,0.504041925,0.038454217,0.39051455
05.02.2018 21:00 - 05.02.2018 22:00,2018,0.443625384,0.147860537,0.486967375,0.035557527,0.349614938
05.02.2018 22:00 - 05.02.2018 23:00,2018,0.498419591,0.151689052,0.464329367,0.034728952,0.298912601
05.02.2018 23:00 - 06.02.2018 00:00,2018,0.508542065,0.147798591,0.434957763,0.032744163,0.26045984
06.02.2018 00:00 - 06.02.2018 01:00,2018,0.526478388,0.149555555,0.409267309,0.033570455,0.229216642
06.02.2018 01:00 - 06.02.2018 02:00,2018,0.550947146,0.168282568,0.382282448,0.035527907,0.224455118
06.02.2018 02:00 - 06.02.2018 03:00,2018,0.566901039,0.191998891,0.353115516,0.037082958,0.213951011
06.02.2018 03:00 - 06.02.2018 04:00,2018,0.58239354,0.220262144,0.324107115,0.039916828,0.19569802
06.02.2018 04:00 - 06.02.2018 05:00,2018,0.583913125,0.249609405,0.297588651,0.043547796,0.188490199
06.02.2018 05:00 - 06.02.2018 06:00,2018,0.58859443,0.27286482,0.252383654,0.047106171,0.175851995
06.02.2018 06:00 - 06.02.2018 07:00,2018,0.590220385,0.291527467,0.20946811,0.046984002,0.164432474
06.02.2018 07:00 - 06.02.2018 08:00,2018,0.588973912,0.313255541,0.175061155,0.043748622,0.154766032
