Avail_Sol,Avail_Wind_On,Avail_Wind_Off
0.296632462,0.260935094,0.580880532
0.441344723,0.253710435,0.553179147
0.54691532,0.236729148,0.498777769
0.54974146,0.192748341,0.363354575
0.512139525,0.18018475,0.315345751
0.46528763,0.177316449,0.259421443
0.360564948,0.167904237,0.220511445
0.315082062,0.152228868,0.20282947
0.19592046,0.143538434,0.201078615
0.172471673,0.130190684,0.189538971
0.100563591,0.110491877,0.167426217
0.058723319,0.098901553,0.158029296
0.003267458,0.099722567,0.15148031
0.000179305,0.100942598,0.146482815
0,0.105271858,0.152928923
0,0.118659944,0.176490155
0,0.114958704,0.169656765
0,0.103787156,0.153799935
0,0.098930706,0.149002752
0,0.091815827,0.133626744
0,0.078179805,0.113260664
0,0.075723743,0.11172677
0.0046425,0.072551207,0.108401908
0.052711631,0.066473355,0.096774991
0.093145894,0.061045515,0.093590427
0.141742768,0.058611044,0.084729468
0.187825019,0.053048996,0.06171292
0.229450777,0.045521288,0.045784533
0.23885144,0.040937404,0.050859897
0.303400906,0.035406418,0.049556294
0.213215096,0.042548687,0.07212694
0.173895144,0.051441549,0.111058868
0.139758774,0.063688838,0.15811222
0.097277803,0.071510297,0.170806597
0.062748209,0.07974584,0.154559647
0.031837681,0.094694856,0.138770639
0.001284655,0.108210036,0.137680715
8.29E-05,0.106235502,0.140636459
0,0.10116601,0.135398548
0,0.076262463,0.113984676
0,0.076591127,0.104819479
0,0.086902914,0.098515296
0,0.093172269,0.100641095
0,0.096819941,0.113862532
0,0.100027012,0.10667461
0,0.114659495,0.106763788
0.006061046,0.122489877,0.123037473
0.042834518,0.114873894,0.124166278
0.109990434,0.101520967,0.129994136
0.22184449,0.103001891,0.132151675
0.381931006,0.111365509,0.11653484
0.42288778,0.10891614,0.117865727
0.394334607,0.095554347,0.104896351
0.405165963,0.087953684,0.09396767
0.378604577,0.088742011,0.093020779
0.282976451,0.087586994,0.087459127
0.254400674,0.097209416,0.088883975
0.249809287,0.097822088,0.076772251
0.158405967,0.105595175,0.070060906
0.059851633,0.113455813,0.080022651
0.002703895,0.126548169,0.096767957
0.000231946,0.141012519,0.116111353
0,0.152280167,0.13714544
0,0.191203437,0.186230473
0,0.182738853,0.211750286
0,0.18387321,0.227694593
0,0.18343496,0.250914953
0,0.180118734,0.270259253
0,0.162765403,0.258166093
0,0.161862536,0.261171955
0.005881863,0.186618781,0.26006189
0.064301229,0.169221869,0.299319993
0.173878821,0.156332571,0.265632736
0.242045536,0.179176197,0.254643452
0.404962257,0.201914091,0.285683225
0.485598903,0.223722595,0.269469452
0.572480285,0.238667366,0.289072797
0.556972658,0.258225397,0.279746866
0.504583621,0.258039451,0.266755781
0.419968724,0.229284926,0.268405616
0.369918949,0.214768576,0.27675977
0.220486476,0.203190382,0.298417942
0.101873759,0.213854725,0.323291595
0.035606817,0.269018484,0.348171105
0.004408732,0.340824668,0.41065668
0.000589878,0.413489555,0.504000453
0,0.473670638,0.559612257
0,0.502044688,0.605745934
0,0.538563852,0.675865965
0,0.562021846,0.720721222
0,0.578962806,0.764183984
0,0.561658846,0.784605054
0,0.532905698,0.776638561
2.22E-07,0.503495589,0.755281267
0.016282149,0.450784479,0.72336201
0.103865452,0.415612201,0.685025498
0.145170639,0.339231789,0.606451369
0.24507422,0.248482306,0.50992988
0.502714713,0.211741365,0.437040479
0.746999864,0.18139548,0.301984339
0.831115654,0.251257652,0.301425596
0.789067843,0.304789983,0.322628212
0.698690835,0.32674274,0.337375854
0.636492962,0.328186237,0.342113966
0.593064617,0.276864119,0.327919389
0.482857124,0.228587706,0.305691176
0.322574734,0.191641012,0.276451602
0.152931227,0.186020334,0.269463283
0.00570354,0.180409139,0.263647021
0.000130805,0.167202862,0.253896411
0,0.152436652,0.23506551
0,0.137105675,0.181931684
0,0.12562678,0.16039216
0,0.117149795,0.133416525
0,0.115177059,0.122434287
0,0.112118182,0.117728019
0,0.112190161,0.112034187
5.77E-07,0.114298362,0.103194665
0.033202743,0.11601453,0.099044023
0.216942812,0.115605888,0.102382805
0.386892968,0.103852087,0.10919044
0.558657532,0.088624884,0.119262875
0.711649563,0.093685584,0.128483041
0.81850181,0.09733029,0.133958683
0.883319776,0.105970671,0.142129836
0.90734383,0.112373323,0.155393593
0.873079484,0.1201195,0.175476647
0.791280863,0.140558535,0.206535998
0.668108966,0.164821005,0.240517788
0.514173233,0.187444926,0.278899189
0.338665981,0.229993084,0.31545828
0.16366434,0.306914001,0.361412458
0.008410388,0.38567861,0.413157903
0.000803486,0.432935376,0.466946211
0,0.460860936,0.517040378
0,0.468791949,0.55281185
0,0.442944194,0.540455599
0,0.429430495,0.537541806
0,0.427469214,0.542946399
0,0.397852306,0.524210651
0,0.391764239,0.528804992
1.05E-06,0.374004965,0.531465755
0.043635926,0.374106849,0.562488282
0.227252749,0.362558138,0.594470868
0.411854782,0.320225862,0.611119012
0.582770412,0.289326532,0.618526447
0.726800152,0.29498481,0.61791411
0.835102123,0.279246058,0.558635434
0.89899801,0.297643815,0.553177355
0.914642392,0.327959584,0.577437754
0.878380556,0.362421108,0.649247164
0.798818296,0.420102206,0.719560136
0.680813438,0.473331361,0.744854543
0.528426287,0.486109187,0.771003537
0.350134122,0.494145289,0.80774102
0.169147643,0.523119969,0.836271916
0.009712206,0.543625841,0.852886198
0.001097588,0.558546239,0.859193727
0,0.552268579,0.850780685
0,0.52747452,0.843304926
0,0.489246317,0.819803338
0,0.451371954,0.793863954
0,0.428667943,0.771781105
0,0.416159684,0.75096505
0,0.41015584,0.734179751
3.10E-06,0.411422222,0.726442221
0.051491552,0.408620549,0.716038611
0.219894578,0.361201566,0.69448522
0.416421832,0.305733503,0.669917129
0.594506434,0.309383573,0.650543391
0.739754,0.327725289,0.629291744
0.843321901,0.248091482,0.518221019
0.891031929,0.30161289,0.546065786
0.885719955,0.345372219,0.560911059
0.811864848,0.371529493,0.572352374
0.709815936,0.374665794,0.571211654
0.61503402,0.346286873,0.560215125
0.450597156,0.307818319,0.536358865
0.313165879,0.269209702,0.502860507
0.15459623,0.263529859,0.484816328
0.00764622,0.257881382,0.452730269
5.56E-05,0.254059171,0.433599642
4.64E-08,0.244332328,0.412772039
0,0.225347985,0.38457116
0,0.211270712,0.34746261
0,0.191400133,0.316087589
0,0.162474244,0.26920557
0,0.129638037,0.203803522
0,0.106413392,0.162387003
8.85E-06,0.085170825,0.125768615
0.050951383,0.067668232,0.086854164
0.178104462,0.050104927,0.051052456
0.337051084,0.041764921,0.036526923
0.437289486,0.041964588,0.04582999
0.599268027,0.042256394,0.059146778
0.724429786,0.045598056,0.060593493
0.766372223,0.052370167,0.07446277
0.743185698,0.06433147,0.087316875
0.65814237,0.081492847,0.105723044
0.507812315,0.107973427,0.136802042
0.404787954,0.152393737,0.185375065
0.323758025,0.207196812,0.26742474
0.232292984,0.271418009,0.365826938
0.125532316,0.375289959,0.457955851
0.009343154,0.471331399,0.562677746
0.000210144,0.541263851,0.664471253
6.89E-07,0.58954228,0.745122402
0,0.631227135,0.820403634
0,0.669337954,0.858314077
0,0.646852478,0.842437658
0,0.575435229,0.793370021
0,0.497255279,0.76085897
0,0.464535743,0.743943335
1.99E-05,0.449069142,0.75259906
0.037735094,0.464490276,0.778303668
0.136225663,0.474718457,0.778488647
0.214836864,0.46100748,0.771214514
0.399876495,0.487677862,0.79428008
0.625954673,0.587649295,0.830303086
0.778062121,0.631101077,0.777167708
0.772405016,0.705654506,0.782679076
0.844016411,0.768334318,0.813160813
0.708968528,0.788664902,0.829237031
0.671020509,0.800216591,0.8462274
0.571668134,0.82129483,0.878139119
0.428239007,0.806885402,0.900636704
0.239995823,0.772756943,0.903342756
0.103440773,0.715706101,0.898902404
0.00879323,0.677564048,0.88433956
0.000751098,0.639476332,0.870147443
2.17E-06,0.62952312,0.86521386
0,0.636312617,0.875883898
0,0.585787545,0.858995224
0,0.524257489,0.817950456
0,0.542459067,0.79173801
0,0.539479539,0.784196084
0,0.535010379,0.816511729
3.74E-05,0.555352097,0.799207708
0.007612191,0.626069135,0.771426105
0.025088456,0.698616239,0.824461362
0.043163693,0.741044093,0.876183198
0.076092583,0.792222635,0.911846427
0.203355551,0.85392391,0.927480768
0.323423324,0.834323055,0.925052238
0.387927889,0.860244111,0.928616573
0.410153127,0.872665897,0.934711382
0.372300207,0.869200045,0.935164959
0.445595452,0.848207244,0.932997594
0.486095432,0.840316727,0.930067907
0.382996562,0.789119732,0.920623498
0.266950174,0.728773263,0.905959949
0.124555695,0.633422473,0.883066048
0.012176667,0.602771274,0.86441191
0.001328953,0.596888061,0.869880526
4.35E-06,0.578443922,0.864508569
0,0.526541483,0.830425491
0,0.438725941,0.767241807
0,0.326561493,0.653351636
0,0.232737725,0.521235029
0,0.182511757,0.434814816
0,0.145088446,0.404083685
5.67E-05,0.114134298,0.32938617
0.019259457,0.111270871,0.26855272
0.053702352,0.10229988,0.222866294
0.070040538,0.120722361,0.222643712
0.114970526,0.146083983,0.244999065
0.214023543,0.164867917,0.304241626
0.348323294,0.237055361,0.385191278
0.540960408,0.339968342,0.478878893
0.609803779,0.420686395,0.559411103
0.623261031,0.469643601,0.61770772
0.59858838,0.564597817,0.701293602
0.482324274,0.657115464,0.739595239
0.371930343,0.684677312,0.81637201
0.223820452,0.631503323,0.837336023
0.111743758,0.541818765,0.82144568
0.007980664,0.488039071,0.78323521
0.000475439,0.451744244,0.745209311
4.02E-06,0.461386955,0.741766471
0,0.41832154,0.657013515
0,0.404590075,0.6456913
0,0.389135201,0.654405026
0,0.391143194,0.651155565
0,0.388390543,0.655494358
0,0.358635765,0.630257544
0.000113541,0.32405359,0.604730657
0.040059332,0.3234391,0.593737926
0.093956073,0.350262062,0.589534736
0.207373156,0.33559468,0.58328462
0.322945353,0.321389856,0.573377111
0.456929486,0.333672174,0.55471404
0.579640692,0.480013037,0.570738472
0.658547345,0.479113737,0.599772503
0.627963776,0.549444496,0.688069605
0.678082958,0.585626697,0.693719117
0.567895022,0.610263513,0.700064661
0.544329162,0.627858118,0.763276639
0.381181621,0.620636182,0.752833501
0.239283403,0.619187591,0.759880527
0.145397323,0.625177559,0.784301518
0.019188449,0.574980058,0.812634292
0.003160644,0.553532275,0.814139127
1.37E-05,0.564767377,0.81820971
0,0.603377386,0.852896833
0,0.582504764,0.83849238
0,0.561539495,0.832185393
0,0.557693564,0.827120399
0,0.5630284,0.821653392
0,0.558668446,0.812310976
0.000281845,0.55817507,0.803337822
0.108099388,0.52248524,0.779028743
0.225681154,0.471647126,0.758258334
0.39828012,0.538712172,0.750290196
0.509341013,0.461048618,0.707814758
0.636812125,0.396498568,0.639582959
0.72199712,0.273623917,0.493565211
0.793765074,0.276600496,0.450775085
0.75210934,0.283447559,0.410043692
0.725110123,0.276848221,0.383454619
0.587507428,0.244874515,0.344297176
0.505122486,0.196029235,0.296920088
0.302944663,0.144161563,0.243751302
0.149536972,0.096789216,0.199497381
0.062051525,0.075507345,0.17138817
0.010033815,0.066810106,0.156901684
0.002526278,0.052799602,0.14256527
1.96E-05,0.04092968,0.125625513
0,0.034964814,0.109975755
0,0.038948932,0.094002204
0,0.037657192,0.077543283
0,0.035277451,0.067396914
0,0.044346985,0.063204523
0,0.053344621,0.059879807
0.000288093,0.061726282,0.057618347
0.069649422,0.067344098,0.064591967
0.152686477,0.055592087,0.070304872
0.330570721,0.041025145,0.066472928
0.488317892,0.040150453,0.06097028
0.561213237,0.040549463,0.063568231
0.454638402,0.052018477,0.075764716
0.456936002,0.052383912,0.09816537
0.413172834,0.058799765,0.140886391
0.338553636,0.068951943,0.174318437
0.271256974,0.083466548,0.200895429
0.236258595,0.094240742,0.231389642
0.190553581,0.105099612,0.250444837
0.115754448,0.114575122,0.261633579
0.056400971,0.131150961,0.270171289
0.012414337,0.140334204,0.287969814
0.003537875,0.123872212,0.266572776
2.96E-05,0.105452481,0.235015484
0,0.081377182,0.177587517
0,0.063677869,0.131191943
0,0.060497609,0.128831097
0,0.052281911,0.144159728
0,0.044938068,0.146857549
0,0.048730033,0.147336197
0.00049875,0.052775948,0.156639012
0.081805959,0.045988187,0.141506791
0.181461621,0.028924171,0.112166859
0.259874268,0.027809341,0.08687187
0.407352367,0.032376033,0.085178447
0.528763387,0.027632237,0.077790841
0.61407255,0.020559715,0.047203681
0.645285363,0.022235065,0.035969424
0.543209104,0.024337387,0.042305473
0.462301361,0.033675266,0.058377197
0.413359369,0.045815387,0.065856689
0.294776361,0.049296202,0.077446753
0.217734015,0.059776505,0.098024776
0.136539776,0.097328494,0.140912887
0.071928068,0.161712264,0.212896948
0.008782264,0.230618362,0.299099261
0.002369831,0.257460596,0.361442956
3.67E-05,0.284007424,0.422483461
0,0.431287485,0.583753861
0,0.436975878,0.615652864
0,0.449516084,0.624203121
0,0.46610263,0.606478956
0,0.546386686,0.65810628
0,0.617603775,0.741552255
0.000552156,0.705073438,0.814178248
0.01590608,0.767185085,0.866696443
0.064101015,0.801128275,0.890438986
0.089522125,0.834632594,0.906130313
0.148845635,0.871939058,0.92171662
0.197266893,0.874265942,0.930595309
0.231942719,0.818218367,0.915429246
0.267118435,0.803663406,0.89020187
0.289066557,0.785723628,0.858186807
0.322523779,0.757224434,0.796183821
0.227637546,0.654083869,0.733083469
0.091699873,0.520437879,0.742918477
0.058150504,0.45937489,0.726527688
0.057359573,0.406794473,0.694465143
0.044568841,0.366362784,0.671095175
0.007395538,0.351193436,0.63316155
0.000502788,0.370036833,0.609316766
2.28E-05,0.39617598,0.611096674
0,0.387865312,0.586075935
0,0.385283151,0.566012233
0,0.416502595,0.600131585
0,0.42015652,0.611200717
0,0.427576779,0.605841995
0,0.45051234,0.620609034
0.0009998,0.441420832,0.650452664
0.072674563,0.399820373,0.623120133
0.108911273,0.406432943,0.61076747
0.162558386,0.443449247,0.630721133
0.244860856,0.472596223,0.639544532
0.286023933,0.487917057,0.633058033
0.318387875,0.371167914,0.558236327
0.475767713,0.32974198,0.535308221
0.410298948,0.330387238,0.515871614
0.344972767,0.357001601,0.531169104
0.27516697,0.390060454,0.522624661
0.29850301,0.421831234,0.523194564
0.267546572,0.479790486,0.53179722
0.142880935,0.520736654,0.58502868
0.065537178,0.541431159,0.64415782
0.023272434,0.569158963,0.694674992
0.003227337,0.583918612,0.753341495
6.80E-05,0.574434951,0.783473044
0,0.577643498,0.794550121
0,0.531837045,0.78088731
0,0.466987649,0.759845083
0,0.419943929,0.737636967
0,0.375406696,0.686864015
0,0.36246183,0.634847477
0.001493954,0.353712208,0.59051447
0.139476033,0.363904165,0.57941575
0.280764296,0.33892502,0.546172893
0.431010989,0.341913491,0.551306792
0.572172203,0.396416354,0.575174928
0.699905128,0.459098814,0.60714578
0.720669821,0.50322914,0.636346335
0.749882317,0.541546344,0.663215327
0.725780372,0.5446941,0.657630174
0.637576931,0.501796425,0.649146949
0.531465587,0.475985808,0.640149799
0.413399109,0.417119391,0.633064463
0.340636578,0.380457144,0.61755769
0.252200528,0.363864152,0.619149908
0.128599061,0.400812368,0.651938519
0.0344384,0.465150908,0.698341458
0.003077881,0.550811448,0.749601592
5.97E-05,0.618357589,0.788930461
0,0.673316378,0.796344945
0,0.656636113,0.773021303
0,0.611936075,0.73787624
0,0.539167062,0.708318378
0,0.47302135,0.679381392
0,0.402814102,0.637811803
0.001364664,0.380188329,0.615224031
0.052548194,0.385072969,0.601626077
0.11529773,0.352762895,0.564156011
0.209819527,0.33332382,0.524401647
0.387247212,0.355375308,0.543952066
0.61251641,0.400315899,0.622419411
0.792491649,0.406736548,0.611102618
0.834821746,0.479458295,0.639533531
0.825682181,0.511961809,0.626397649
0.805278067,0.506844161,0.590201521
0.714076445,0.486827394,0.570907325
0.647457347,0.464313174,0.567177282
0.547701064,0.422326887,0.555729684
0.387633409,0.370702297,0.547483697
0.217487913,0.317066409,0.53335851
0.072553246,0.293156169,0.519718401
0.001782246,0.264673468,0.490379793
6.45E-05,0.243845495,0.444480769
0,0.22561984,0.415965733
0,0.201112779,0.371905738
0,0.179477203,0.337787866
0,0.168741994,0.284053389
0,0.162884154,0.218954076
0,0.154916896,0.202378185
0.002388457,0.142530619,0.208132625
0.125815509,0.121459882,0.220100744
0.250963002,0.101160497,0.197048325
0.219667333,0.088634311,0.171890107
0.319497352,0.079055666,0.151433316
0.583186072,0.073585229,0.128415774
0.721718649,0.064644886,0.10800219
0.828265852,0.072633778,0.123622919
0.858598555,0.08493485,0.135908024
0.839902601,0.099816684,0.154610988
0.785700865,0.113461335,0.170348511
0.653226262,0.118325434,0.175798607
0.527830606,0.116470238,0.180601627
0.371689672,0.1118609,0.171794216
0.197038246,0.115915792,0.15905907
0.069092873,0.128821442,0.156389828
0.001288301,0.142891016,0.17587734
4.02E-05,0.145889959,0.198519018
0,0.153010276,0.21011752
0,0.161471641,0.215077055
0,0.168761302,0.216167127
0,0.165876754,0.220246598
0,0.162943497,0.205589687
0,0.150037106,0.210767624
0.002648031,0.125104431,0.189227944
0.076853374,0.105268372,0.170539413
0.167792097,0.081868626,0.162167321
0.345154808,0.061191246,0.156113876
0.549746513,0.066366994,0.158093235
0.701900253,0.075918568,0.159815329
0.829216992,0.087414987,0.141375867
0.893030527,0.093995252,0.149512749
0.910559059,0.092470908,0.153737773
0.883785161,0.089833838,0.153632636
0.80757582,0.087767058,0.146579892
0.691844153,0.08227861,0.133500635
0.544553613,0.077041592,0.115085138
0.378991107,0.076731633,0.10454559
0.211616002,0.083013187,0.105187142
0.089577051,0.091854917,0.110225848
0.003901777,0.100947083,0.117918076
0.000202131,0.10476259,0.131550962
0,0.099725801,0.132021869
0,0.111420287,0.141964224
0,0.115671836,0.136283792
0,0.116236202,0.125133157
0,0.118741232,0.115818848
0,0.119715589,0.105726881
0.003610542,0.128054812,0.110287435
0.141253849,0.12063403,0.112510906
0.283003788,0.09919278,0.12355192
0.452663177,0.065876121,0.118732947
0.613054763,0.060095057,0.12392616
0.733393695,0.060804053,0.129104846
0.815835147,0.050858886,0.10783349
0.880860547,0.05160683,0.108537196
0.879115663,0.055539549,0.10050617
0.862557601,0.059936743,0.095511895
0.796766273,0.064868278,0.09631682
0.683527891,0.066336412,0.105253781
0.54308478,0.071801417,0.119402419
0.377270288,0.082166359,0.137380059
0.209797909,0.106270262,0.16078752
0.092492824,0.134968094,0.183432834
0.002013521,0.176770221,0.226338195
0.000172933,0.216910052,0.264554164
0,0.252891845,0.298737664
0,0.295656176,0.336983983
0,0.317607879,0.36369601
0,0.327187597,0.38889965
0,0.346158928,0.434650368
0,0.356169421,0.472586695
0.004424477,0.338973102,0.477422051
0.148021335,0.290242843,0.448153793
0.288914605,0.226001822,0.399729553
0.463073383,0.128058765,0.322416244
0.624724685,0.106444324,0.296531991
0.761094189,0.098783024,0.296583
0.860242747,0.087289281,0.276347005
0.920611846,0.095105826,0.299960398
0.932987009,0.108260068,0.313218272
0.902565815,0.125333643,0.319066723
0.82396915,0.129405887,0.309443142
0.70589241,0.134970665,0.294132029
0.557677055,0.148510697,0.28679752
0.390605954,0.173633566,0.284896787
0.216243361,0.203523232,0.281244143
0.100752578,0.227094668,0.267560636
0.00033849,0.235089357,0.253574686
2.11E-05,0.232569786,0.239763706
0,0.245641463,0.245434846
0,0.256288349,0.25652062
0,0.256139597,0.26704042
0,0.261030246,0.286689567
0,0.283430397,0.322786223
0,0.30599505,0.361240531
0.005107257,0.333961365,0.40878069
0.141393195,0.331998017,0.440429516
0.283390719,0.30556459,0.445682304
0.457634022,0.226094076,0.423285435
0.616698745,0.214624111,0.410634802
0.756313573,0.228190712,0.416910854
0.857084518,0.243609563,0.410511906
0.913805488,0.31226763,0.46972189
0.929294426,0.398417452,0.532119553
0.89507405,0.463703407,0.57875242
0.817212851,0.485027385,0.597038233
0.700431665,0.490748797,0.616247416
0.562989339,0.492311563,0.635299455
0.397576519,0.553086496,0.674856654
0.226413834,0.594279595,0.721516677
0.109450966,0.638546608,0.76753886
0.003181519,0.665602305,0.796508032
0.000310829,0.673947227,0.820903374
0,0.712439205,0.854122339
0,0.681162087,0.849964289
0,0.647598535,0.839449497
0,0.600178237,0.818471798
0,0.549023958,0.787598827
0,0.523101936,0.758898607
0.006346935,0.502434579,0.74280761
0.151798038,0.462917538,0.722745614
0.288623803,0.441170811,0.703867079
0.45786359,0.356190855,0.667228037
0.616585342,0.34827853,0.646604386
0.75053422,0.362606669,0.646255948
0.849332375,0.398453828,0.678121401
0.90684263,0.49076268,0.743760791
0.920757669,0.581266641,0.79696275
0.883992588,0.645453717,0.832293988
0.804632082,0.677078832,0.848763796
0.675441345,0.68017904,0.857413213
0.527346906,0.651250416,0.855619478
0.350999266,0.690960263,0.860795263
0.199193662,0.703390602,0.873944583
0.102782346,0.70865375,0.879268112
0.000887246,0.711649666,0.886150299
0.000281787,0.703436736,0.887616917
0,0.726818901,0.891989109
0,0.68955399,0.854865221
0,0.640132801,0.816174531
0,0.596396745,0.774092697
0,0.576787911,0.736930899
0,0.54424532,0.688733704
0.006852004,0.501485857,0.651597387
0.134830699,0.445108882,0.638879044
0.257842506,0.37826623,0.629437626
0.353699183,0.335744367,0.618495121
0.480566516,0.322265238,0.589581993
0.554720951,0.32634623,0.563330753
0.627218153,0.272206676,0.523709423
0.663314869,0.291995165,0.542995675
0.644243137,0.285517068,0.537372473
0.601847419,0.273573091,0.591571612
0.543806258,0.288309263,0.633584902
0.37324488,0.316409431,0.636668757
0.270105916,0.317682152,0.598997857
0.150204802,0.334883464,0.511808154
0.064568988,0.375892912,0.455735996
0.031186549,0.389489827,0.419276359
0.004694062,0.398035272,0.443116702
0.000581374,0.428941857,0.510222618
0,0.387765423,0.560129172
0,0.416038871,0.612939198
0,0.463509849,0.661490202
0,0.495892919,0.676216397
0,0.461182218,0.644477393
0,0.401280917,0.619789339
0.004787561,0.378786746,0.580799739
0.101198096,0.352741845,0.53322145
0.227749452,0.279798265,0.479263847
0.307318906,0.205771771,0.402248059
0.565962195,0.173630245,0.332895236
0.734089622,0.162171789,0.261705325
0.836637674,0.168384931,0.217913954
0.907817328,0.160976972,0.195428997
0.903133727,0.136587345,0.150465545
0.862910043,0.117718244,0.120603524
0.790390325,0.10654612,0.107460826
0.65416397,0.091552691,0.091003638
0.549547019,0.079830161,0.076239954
0.3948068,0.07531478,0.062378259
0.225180074,0.075839089,0.053634684
0.108387149,0.081498389,0.049973488
0.001105,0.085062739,0.050941592
9.14E-05,0.077679376,0.046090597
0,0.069089864,0.035106935
0,0.064821598,0.027113203
0,0.062498736,0.022725263
0,0.062470864,0.022020223
0,0.064140401,0.025833362
0,0.069857827,0.038526098
0.007169263,0.08567789,0.059247723
0.076200162,0.098432762,0.078893232
0.163383157,0.079579262,0.073042696
0.315777638,0.064152628,0.057435537
0.381660904,0.057333954,0.048694455
0.503354959,0.046900789,0.048357433
0.573915859,0.049418787,0.044619967
0.670596645,0.056215534,0.047231005
0.662315722,0.064491512,0.066924576
0.645510882,0.074969141,0.104082201
0.558165366,0.08235839,0.160472399
0.477026979,0.086974602,0.219337234
0.423189567,0.08903782,0.264800859
0.322377537,0.104633415,0.29831224
0.191758112,0.141513352,0.324624334
0.091389645,0.188392798,0.368945546
0.005512766,0.214165613,0.381321979
0.000942066,0.21482015,0.358258865
0,0.227219781,0.371274415
0,0.207298197,0.336118001
0,0.190543847,0.311285767
0,0.178681968,0.297831194
0,0.187310842,0.30714287
0,0.197478168,0.315615523
0.009112142,0.210867068,0.335898049
0.110636626,0.226986047,0.3541233
0.228180237,0.216657666,0.356277772
0.349046287,0.207871452,0.345474529
0.498709568,0.232314335,0.349764853
0.62447725,0.259574243,0.358256527
0.739714629,0.291179271,0.357853816
0.796180933,0.316454117,0.393640832
0.846720125,0.359402859,0.445353118
0.823405174,0.399754212,0.497536657
0.749182264,0.437302095,0.545958057
0.65850007,0.447866569,0.570277837
0.527727436,0.453314216,0.595208086
0.377222786,0.497716335,0.633682475
0.21888595,0.526720217,0.667234825
0.119988407,0.5480077,0.694674584
0.001288836,0.54826862,0.699476174
0.000138912,0.551001662,0.702913536
2.13E-07,0.553981903,0.694279669
0,0.562278598,0.70629518
0,0.554285386,0.699458813
0,0.533133064,0.677858249
0,0.514312194,0.655546519
0,0.481254585,0.627017217
0.014807826,0.447798134,0.601803032
0.165988035,0.389499998,0.561557957
0.303653324,0.322997714,0.507398195
0.470223642,0.221348288,0.429278298
0.62759108,0.195808396,0.361836751
0.761672613,0.19278996,0.328783426
0.857007547,0.189212076,0.298401902
0.914626286,0.2055028,0.31175928
0.906617893,0.21916369,0.311826502
0.873931124,0.227818129,0.312054746
0.793122565,0.226031138,0.31405125
0.681674952,0.205183103,0.303273785
0.53898464,0.178259345,0.298599753
0.380993507,0.162283481,0.318276577
0.219104037,0.164598502,0.346945214
0.121372668,0.185276043,0.38730208
0.001445801,0.21305799,0.390480298
6.49E-05,0.232416406,0.360883846
3.65E-07,0.241707174,0.388654221
0,0.207850745,0.372118149
0,0.185152857,0.354598051
0,0.159598232,0.30079262
0,0.135348683,0.232750409
0,0.12293662,0.18134872
0.013484781,0.109461682,0.148730686
0.114407858,0.108462908,0.137958034
0.208315871,0.097123593,0.122146497
0.460924937,0.085787944,0.113029538
0.608839185,0.080075392,0.095809328
0.740051648,0.075026287,0.074431527
0.836823046,0.06839743,0.070743328
0.900101623,0.05913194,0.053845925
0.892893709,0.047428421,0.059064021
0.83974502,0.039134506,0.082404025
0.740607853,0.04007007,0.126369312
0.641114022,0.054050049,0.166454365
0.502544687,0.092095014,0.21692976
0.347525096,0.120536089,0.264430406
0.206229604,0.132262697,0.289874184
0.108856261,0.140705702,0.293050831
0.001762366,0.14523424,0.267216435
0.000154025,0.148611829,0.239805958
1.70E-06,0.161937785,0.263905172
0,0.17826546,0.249393259
3.52E-17,0.203126687,0.259280398
3.52E-17,0.240840246,0.293310987
3.52E-17,0.27836286,0.32389818
8.87E-08,0.300025066,0.348383261
0.017277284,0.315510502,0.360578485
0.144200221,0.31494655,0.355858522
0.24338915,0.260618943,0.337043833
0.420215127,0.212158436,0.344486515
0.51403098,0.213253312,0.384781104
0.617929906,0.236146455,0.427230675
0.718054092,0.257591482,0.467561085
0.821553398,0.286411575,0.472320929
0.833518612,0.31489605,0.488230973
0.80095384,0.362494712,0.50543987
0.746613735,0.405979566,0.510395004
0.663157756,0.433720934,0.514768682
0.533616578,0.427522835,0.510609893
0.39080061,0.410710683,0.516700759
0.226269395,0.402392711,0.549771816
0.126411622,0.405820822,0.574866985
0.002692823,0.411160938,0.576558845
0.000302868,0.386833829,0.54490705
2.67E-06,0.400976166,0.554328991
3.52E-17,0.364917311,0.499653425
3.52E-17,0.310746684,0.456710787
3.52E-17,0.277420617,0.464146273
3.52E-17,0.262188659,0.490932614
2.22E-07,0.244949095,0.499113164
0.020671346,0.210566387,0.484022607
0.150040595,0.178663482,0.452411275
0.281669735,0.178186409,0.422135402
0.375240103,0.195345899,0.407139107
0.552661864,0.210718447,0.418219402
0.714888703,0.226508901,0.45830563
0.842866548,0.225394669,0.516078527
0.89745113,0.221975378,0.519437167
0.925016804,0.242223083,0.526432574
0.873328697,0.258702465,0.541702515
0.767858782,0.260223828,0.56560843
0.637301738,0.270452476,0.604366911
0.54863847,0.295631978,0.607963981
0.378357356,0.320760516,0.544022843
0.220196818,0.320164833,0.472374921
0.127253781,0.325868669,0.46104508
0.003948082,0.332426918,0.480676593
0.000521904,0.340311058,0.488613187
5.70E-06,0.281032318,0.428065644
3.52E-17,0.271540297,0.396557087
3.52E-17,0.271334279,0.374592416
3.52E-17,0.266602659,0.361199799
3.52E-17,0.268859954,0.366285983
4.88E-07,0.269825879,0.372492526
0.018346209,0.265344719,0.392979541
0.108633881,0.245999306,0.420900555
0.217890862,0.221246192,0.437331973
0.359404877,0.228762428,0.413537598
